codice_provincia,sigla_provincia,nome_provincia,grado,materia,anno,livello_1,livello_2,livello_3,livello_4,livello_5,perc_copertura_stu_x,punteggio_medio_wle,deviazione_standard_wle,perc_copertura_stu_y,minore_95,95_110,maggiore_110
77,MT,MATERA,13,Matematica,2020-21,34.5962732919255,21.4285714285714,19.3788819875776,11.5527950310559,12.9192546583851,80.9859154929577,185.7,39.0510399256031,80.9859154929577,56.0,19.4,24.5
77,MT,MATERA,8,Inglese R,2020-21,8.486646884273,23.9762611275964,67.4183976261128,0.0,0.0,94.8761261261261,194.3,42.1974999881449,94.8761261261261,32.5,67.4,0.0
77,MT,MATERA,13,Inglese R,2020-21,17.0253164556962,37.9113924050633,45.0632911392405,0.0,0.0,79.476861167002,192.8,43.1470223821377,79.476861167002,54.9,45.1,0.0
77,MT,MATERA,8,Inglese L,2020-21,6.71819262782402,47.2651605231867,45.4815695600476,0.0,0.0,94.7072072072072,190.0,39.3553854676996,94.7072072072072,54.0,45.5,0.0
77,MT,MATERA,13,Inglese L,2020-21,39.5038167938931,35.559796437659,24.9363867684478,0.0,0.0,79.0744466800805,187.9,40.8865230024665,79.0744466800805,75.1,24.9,0.0
77,MT,MATERA,8,Italiano,2021-22,16.8980084490042,25.5280627640314,28.9680144840072,20.3379601689801,8.26795413397707,96.843950905903,192.9,37.0785669706167,96.843950905903,42.4,29.0,28.6
77,MT,MATERA,10,Italiano,2021-22,20.5405405405405,23.7837837837838,28.4864864864865,21.027027027027,6.16216216216216,87.6777251184834,188.3,40.5124076970048,87.6777251184834,44.3,28.5,27.2
77,MT,MATERA,13,Italiano,2021-22,26.4119601328904,27.0764119601329,25.4706533776301,15.2270210409745,5.81395348837209,94.258872651357,181.4,40.6057662066549,94.258872651357,53.5,25.5,21.0
77,MT,MATERA,8,Matematica,2021-22,26.9764634882317,25.4677127338564,21.7863608931804,16.113458056729,9.65600482800241,96.843950905903,187.4,39.3462954153534,96.843950905903,52.4,21.8,25.8
77,MT,MATERA,10,Matematica,2021-22,25.9075907590759,26.8426842684268,22.2772277227723,14.4114411441144,10.5610561056106,86.1611374407583,189.6,35.3277645375462,86.1611374407583,52.8,22.3,25.0
77,MT,MATERA,13,Matematica,2021-22,33.0756488128106,22.4185532854776,17.9458862506902,12.8658199889564,13.6940916620652,94.5198329853862,187.1,38.6742658927129,94.5198329853862,55.5,17.9,26.6
77,MT,MATERA,8,Inglese R,2021-22,5.67290283645142,25.1659625829813,69.1611345805673,0.0,0.0,96.843950905903,196.4,39.9814532616061,96.843950905903,30.8,69.2,0.0
77,MT,MATERA,13,Inglese R,2021-22,16.1218836565097,37.1745152354571,46.7036011080332,0.0,0.0,94.2066805845512,193.7,42.121687368404,94.2066805845512,53.3,46.7,0.0
77,MT,MATERA,8,Inglese L,2021-22,4.90018148820327,45.3720508166969,49.7277676950998,0.0,0.0,96.6101694915254,194.2,37.625464405858,96.6101694915254,50.3,49.7,0.0
77,MT,MATERA,13,Inglese L,2021-22,35.3854686633389,38.879645036051,25.7348863006101,0.0,0.0,94.1022964509395,189.3,40.0642969653894,94.1022964509395,74.3,25.7,0.0
78,CS,COSENZA,8,Italiano,2017-18,19.4639438417358,27.8079132099553,29.0842373962987,17.2941927249521,6.31780472239949,96.9528228924981,188.1,37.680814767593,96.9528228924981,47.3,29.1,23.6
78,CS,COSENZA,10,Italiano,2017-18,22.1414980107248,30.8597128524477,28.5763708700917,14.2535893444041,3.78827192527244,90.328125,182.0,37.4923696760133,90.328125,53.0,28.6,18.0
78,CS,COSENZA,8,Matematica,2017-18,28.6056158264199,28.4939374601149,23.2769623484365,12.3484365028717,7.21123165283982,96.9528228924981,184.0,35.0364265392807,96.9528228924981,57.1,23.3,19.6
78,CS,COSENZA,10,Matematica,2017-18,35.1926799225761,29.8961815942284,20.1126165757522,9.02692240014077,5.43726904803801,88.796875,178.2,33.1094687128258,88.796875,65.1,20.1,14.5
78,CS,COSENZA,8,Inglese R,2017-18,11.632,32.832,55.488,0.0,0.0,96.6744006187162,181.5,39.2982414208472,96.6744006187162,44.5,55.5,0.0
78,CS,COSENZA,8,Inglese L,2017-18,11.0986367281476,57.4178027265437,30.4250200481155,0.0,0.0,96.4423820572312,176.1,37.2128859521701,96.4423820572312,68.5,30.4,0.0
78,CS,COSENZA,8,Italiano,2018-19,20.4429860541427,27.8753076292043,28.5808039376538,16.7022149302707,6.36587366694012,96.8844380861548,187.3,36.7276348157288,97.0695970695971,48.3,28.6,23.1
78,CS,COSENZA,10,Italiano,2018-19,21.7131474103586,28.1872509960159,26.6766268260292,16.8824701195219,6.37450199203187,92.025664527956,185.2,38.9972653599961,92.0537897310514,49.9,26.7,23.3
78,CS,COSENZA,13,Italiano,2018-19,30.4957264957265,26.8376068376068,24.6153846153846,12.9059829059829,5.09401709401709,96.0275771503611,176.8,41.4462180576831,96.0591133004926,57.3,24.6,18.0
78,CS,COSENZA,8,Matematica,2018-19,28.158844765343,29.2582868395143,23.3344273055464,13.0784378076797,6.10436494913029,96.8685423621046,182.7,34.4455719346703,97.0536709667144,57.4,23.3,19.2
78,CS,COSENZA,10,Matematica,2018-19,32.0391627278866,29.0850776502363,20.9824442943957,10.3477380148548,7.14044564483457,90.4980140543844,180.8,36.0928223482478,90.5256723716381,61.1,21.0,17.5
78,CS,COSENZA,13,Matematica,2018-19,36.8050789293068,23.1983527796843,19.3891557995882,12.7831159917639,7.75566231983528,95.886804870023,180.9,36.4110569337705,95.9183673469388,60.0,19.4,20.5
78,CS,COSENZA,8,Inglese R,2018-19,8.67137460995237,31.2202332074232,60.091969124651,0.0,0.0,96.7890637418534,185.9,38.3915397121849,96.9740404523013,39.9,60.1,0.0
78,CS,COSENZA,13,Inglese R,2018-19,22.9400587320781,41.2506477802729,35.809293487649,0.0,0.0,95.0262639527249,182.8,42.6285442035066,95.0574712643678,64.2,35.8,0.0
78,CS,COSENZA,8,Inglese L,2018-19,6.61510613789699,60.0625308540398,33.2400855685371,0.0,0.0,96.5983150532507,180.3,33.795365179125,96.7829272177098,66.7,33.2,0.0
78,CS,COSENZA,13,Inglese L,2018-19,54.1413439833304,33.7558603924292,12.1027956242403,0.0,0.0,94.5338148391333,171.0,36.7025323952274,94.5648604269294,87.9,12.1,0.0
78,CS,COSENZA,8,Italiano,2020-21,21.6284074605452,28.6585365853659,27.1700143472023,15.7281205164993,6.74318507890961,93.2909486364397,186.4,37.2782395203283,93.2909486364397,50.3,27.2,22.5
78,CS,COSENZA,13,Italiano,2020-21,47.3382942186606,28.2198053806525,16.8574699484831,5.95306239267315,1.54550658271322,88.2546097499368,159.6,36.9516889800913,88.2546097499368,75.6,16.9,7.5
78,CS,COSENZA,8,Matematica,2020-21,35.3735373537354,26.5526552655266,20.7020702070207,10.7290729072907,6.51665166516652,92.9396018069265,177.3,38.9064749644542,92.9396018069265,61.9,20.7,17.2
78,CS,COSENZA,13,Matematica,2020-21,58.7889476778366,20.7818930041152,12.2868900646678,4.70311581422693,3.29218106995885,86.6530820173204,163.2,32.4724764456289,86.6530820173204,79.6,12.3,8.0
78,CS,COSENZA,8,Inglese R,2020-21,10.1801801801802,29.2972972972973,60.4144144144144,0.0,0.0,92.8559477998996,187.2,41.9228833588385,92.8559477998996,39.5,60.4,0.0
78,CS,COSENZA,13,Inglese R,2020-21,31.2347931873479,44.3126520681265,24.4525547445255,0.0,0.0,85.1813471502591,171.9,38.4451438345248,85.1813471502591,75.5,24.5,0.0
78,CS,COSENZA,8,Inglese L,2020-21,9.99638467100506,52.6211135213304,37.0751988430947,0.0,0.0,92.570281124498,182.1,39.4560125901151,92.570281124498,62.6,37.1,0.0
78,CS,COSENZA,13,Inglese L,2020-21,58.1031307550645,29.4352363413137,12.4616329036219,0.0,0.0,84.4041450777202,170.0,36.2899216398142,84.4041450777202,87.5,12.5,0.0
78,CS,COSENZA,8,Italiano,2021-22,19.9121265377856,29.7539543057996,27.8031634446397,15.1669595782074,7.36379613356766,95.1345928774452,187.3,36.7775269796432,95.1345928774452,49.7,27.8,22.5
78,CS,COSENZA,10,Italiano,2021-22,27.0891364902507,27.3154596100279,26.4101671309192,15.1114206128134,4.07381615598886,88.9852827265685,179.7,39.0575409063139,88.9852827265685,54.4,26.4,19.2
78,CS,COSENZA,13,Italiano,2021-22,37.3645578469067,27.8399161132471,21.3386927647676,10.9926599091227,2.46417336595596,93.8648293963255,169.5,38.6887299674861,93.8648293963255,65.2,21.3,13.5
78,CS,COSENZA,8,Matematica,2021-22,33.9904946312269,26.1045590565041,22.2496039429678,11.353634923429,6.30170744587221,94.9841163685003,178.5,38.1366421092848,94.9841163685003,60.1,22.2,17.7
78,CS,COSENZA,10,Matematica,2021-22,34.6113260640169,33.2747098135772,18.5015828350334,8.95181146676046,4.66056982061203,88.3193538365952,178.0,31.4326857974115,88.3193538365952,67.9,18.5,13.6
78,CS,COSENZA,13,Matematica,2021-22,47.3082336382829,24.2434904996481,15.8339197748065,6.8789584799437,5.73539760731879,93.241469816273,172.2,34.5069347077009,93.241469816273,71.6,15.8,12.6
78,CS,COSENZA,8,Inglese R,2021-22,7.87053413512557,26.5829501238062,65.5465157410683,0.0,0.0,94.5326868416653,192.1,40.5522413726795,94.5326868416653,34.5,65.5,0.0
78,CS,COSENZA,13,Inglese R,2021-22,24.6983676366217,39.9396735273243,35.3619588360539,0.0,0.0,92.4995896930904,182.6,42.8097277675011,92.4995896930904,64.6,35.4,0.0
78,CS,COSENZA,8,Inglese L,2021-22,7.03472840605521,51.0952804986643,41.8699910952805,0.0,0.0,93.8806219695703,187.9,39.0941814612809,93.8806219695703,58.1,41.9,0.0
78,CS,COSENZA,13,Inglese L,2021-22,49.4836182336182,32.4252136752137,18.0911680911681,0.0,0.0,92.1713441654357,177.9,39.0397359533322,92.1713441654357,81.9,18.1,0.0
79,CZ,CATANZARO,8,Italiano,2017-18,17.5638265149185,25.34604737004,30.852045524454,18.0252230083051,8.1820978160566,97.7450390859892,191.5,38.417394639224,97.7450390859892,42.9,30.9,26.2
79,CZ,CATANZARO,10,Italiano,2017-18,17.6625949158138,28.2271376691978,29.9108616705183,18.1247936612743,6.00858369098712,89.9881164587047,189.1,38.1567463385603,89.9881164587047,45.9,29.9,24.1
79,CZ,CATANZARO,8,Matematica,2017-18,24.7308520455245,27.3761919409412,25.8382036296524,13.6573362042448,8.39741617963704,97.7450390859892,187.3,35.5431801004609,97.7450390859892,52.1,25.8,22.1
79,CZ,CATANZARO,10,Matematica,2017-18,29.6570275722932,28.6146603900471,20.4102219233356,12.1385339609953,8.87693342299933,88.3541295306001,184.9,36.4154460613594,88.3541295306001,58.3,20.4,21.0
79,CZ,CATANZARO,8,Inglese R,2017-18,8.55911330049261,29.7413793103448,61.6995073891626,0.0,0.0,97.6548406494287,187.4,38.6668625808657,97.6548406494287,38.3,61.7,0.0
79,CZ,CATANZARO,8,Inglese L,2017-18,8.14061054579093,56.4600678384212,34.9367869256861,0.0,0.0,97.504509921828,180.8,36.1527519559989,97.504509921828,64.6,34.9,0.0
79,CZ,CATANZARO,8,Italiano,2018-19,17.6900099568536,25.9541984732824,30.0365084633256,19.6813806837039,6.63790242283438,97.4450194049159,190.6,36.0689145613067,97.5080906148867,43.6,30.0,26.3
79,CZ,CATANZARO,10,Italiano,2018-19,15.6391953277093,28.0661907852044,29.5262816353018,18.0077871512005,8.72809863724854,92.8872814948764,191.7,38.3924101233488,92.8872814948764,43.7,29.5,26.7
79,CZ,CATANZARO,13,Italiano,2018-19,22.2727272727273,25.1623376623377,27.5324675324675,17.5649350649351,7.37012987012987,97.437519772224,186.5,41.3689031468241,97.530082330589,47.4,27.5,24.9
79,CZ,CATANZARO,8,Matematica,2018-19,24.4931871053506,27.9494848786972,25.9554669325357,13.7254901960784,7.80990362246594,97.3156532988357,186.3,35.1708375291833,97.378640776699,52.4,26.0,21.5
79,CZ,CATANZARO,10,Matematica,2018-19,24.5338567222767,31.4033366045142,20.8701341184167,13.1501472031403,9.74811907098463,92.1338155515371,187.6,36.4522654587726,92.1338155515371,55.9,20.9,22.9
79,CZ,CATANZARO,13,Matematica,2018-19,28.9148797920728,23.9766081871345,21.1176088369071,13.7426900584795,12.1832358674464,97.3742486554888,188.6,36.1302897470181,97.4667511082964,52.9,21.1,25.9
79,CZ,CATANZARO,8,Inglese R,2018-19,5.42248835662009,28.1769793745842,66.4005322687957,0.0,0.0,97.2186287192755,191.4,36.6085171487093,97.2815533980583,33.6,66.4,0.0
79,CZ,CATANZARO,13,Inglese R,2018-19,18.1286549707602,39.083820662768,42.7875243664717,0.0,0.0,97.3742486554888,189.7,42.2332429645908,97.4667511082964,57.2,42.8,0.0
79,CZ,CATANZARO,8,Inglese L,2018-19,5.29294274300932,55.659121171771,38.948069241012,0.0,0.0,97.1539456662354,184.8,32.8765044403676,97.2168284789644,61.0,38.9,0.0
79,CZ,CATANZARO,13,Inglese L,2018-19,41.9028999674161,39.0681003584229,19.028999674161,0.0,0.0,97.0895286301803,181.7,37.8831606517732,97.1817606079797,81.0,19.0,0.0
79,CZ,CATANZARO,8,Italiano,2020-21,21.070346684618,25.109390777516,29.3503870750589,16.9639851901717,7.47223157186133,95.3772070626003,188.7,37.9500003992308,95.3772070626003,46.2,29.4,24.4
79,CZ,CATANZARO,13,Italiano,2020-21,35.2640545144804,26.9591141396934,23.3390119250426,10.732538330494,3.57751277683135,87.7757009345794,172.2,39.1495449617967,87.7757009345794,62.2,23.3,14.3
79,CZ,CATANZARO,8,Matematica,2020-21,32.0653987320654,26.3930597263931,22.2555889222556,11.2779446112779,7.87454120787454,95.0221940393152,180.1,40.199988116791,95.0221940393152,58.5,22.3,19.2
79,CZ,CATANZARO,13,Matematica,2020-21,44.6744286330315,22.2940922811557,16.4294954721863,8.79689521345407,7.71884432945235,87.3117469879518,176.1,36.7855570484071,87.3117469879518,67.0,16.4,16.5
79,CZ,CATANZARO,8,Inglese R,2020-21,9.08176943699732,26.9772117962466,63.8404825737265,0.0,0.0,94.7301587301587,191.0,42.3660062966426,94.7301587301587,36.1,63.8,0.0
79,CZ,CATANZARO,13,Inglese R,2020-21,23.1277533039648,43.3480176211454,33.5242290748899,0.0,0.0,86.8400918133129,182.8,41.3417671708928,86.8400918133129,66.5,33.5,0.0
79,CZ,CATANZARO,8,Inglese L,2020-21,8.88443553774215,51.4696058784235,39.2117568470274,0.0,0.0,94.4479495268139,184.8,40.0402494528156,94.4479495268139,60.4,39.2,0.0
79,CZ,CATANZARO,13,Inglese L,2020-21,45.7470251211988,35.8748347289555,18.3781401498457,0.0,0.0,85.9795377036756,180.5,38.6131327137732,85.9795377036756,81.6,18.4,0.0
79,CZ,CATANZARO,8,Italiano,2021-22,19.5717631314821,28.2703245232519,27.2331883573101,18.4677149548344,6.45700903312145,94.858774992066,188.5,36.4589705952958,94.858774992066,47.8,27.2,24.9
79,CZ,CATANZARO,10,Italiano,2021-22,23.7636906737471,26.7839362761367,27.0162628609359,17.8559575174245,4.58015267175572,91.0822249093108,183.7,39.3538580083957,91.0822249093108,50.5,27.0,22.4
79,CZ,CATANZARO,13,Italiano,2021-22,34.080058758722,28.0205655526992,22.4384869629086,11.5681233933162,3.89276533235402,92.0243325447786,173.3,39.2843160106792,92.0243325447786,62.1,22.4,15.5
79,CZ,CATANZARO,8,Matematica,2021-22,30.4919137466307,27.4932614555256,22.9784366576819,11.1859838274933,7.85040431266846,94.1923198984449,181.2,38.3504253384503,94.1923198984449,58.0,23.0,19.0
79,CZ,CATANZARO,10,Matematica,2021-22,32.2165820642978,31.4382402707276,19.6615905245347,10.1861252115059,6.49746192893401,89.328899637243,181.2,33.3499562210687,89.328899637243,63.7,19.7,16.7
79,CZ,CATANZARO,13,Matematica,2021-22,41.6328038418914,23.0513483561138,19.7266346509051,8.05319541928334,7.53601773180643,91.4836093274755,177.9,35.3054293549045,91.4836093274755,64.7,19.7,15.6
79,CZ,CATANZARO,8,Inglese R,2021-22,7.49240634492069,23.6922038474519,68.8153898076274,0.0,0.0,94.0336401142494,195.7,41.4314259171089,94.0336401142494,31.2,68.8,0.0
79,CZ,CATANZARO,13,Inglese R,2021-22,20.2578268876611,41.6574585635359,38.0847145488029,0.0,0.0,91.7539709361271,186.5,41.4157471255748,91.7539709361271,61.9,38.1,0.0
79,CZ,CATANZARO,8,Inglese L,2021-22,6.31150322361724,48.0149304377333,45.6735663386495,0.0,0.0,93.5258648048239,191.2,39.3364890543496,93.5258648048239,54.3,45.7,0.0
79,CZ,CATANZARO,13,Inglese L,2021-22,40.7256571640133,38.4302110329508,20.8441318030359,0.0,0.0,91.9020074855393,183.7,39.267057148068,91.9020074855393,79.2,20.8,0.0
80,RC,REGGIO DI CALABRIA,8,Italiano,2017-18,19.7625430869399,27.4607430103409,29.4714668709307,16.5836844121026,6.68326311757947,96.2225907499539,188.2,37.7470420295693,96.2225907499539,47.2,29.5,23.3
80,RC,REGGIO DI CALABRIA,10,Italiano,2017-18,19.3987889273356,29.7145328719723,28.568339100346,16.8036332179931,5.49307958477509,85.7884972170687,186.3,38.2988749007379,85.7884972170687,49.1,28.6,22.3
80,RC,REGGIO DI CALABRIA,8,Matematica,2017-18,28.7495205216724,28.8645953202915,24.3383199079402,11.6033755274262,6.38665132336018,96.0751796572692,183.3,34.8780230676409,96.0751796572692,57.6,24.3,18.0
80,RC,REGGIO DI CALABRIA,10,Matematica,2017-18,32.453653217012,29.2693565976009,20.0872410032715,10.8615049073064,7.19738276990185,85.0649350649351,181.9,34.2060167620425,85.0649350649351,61.7,20.1,18.1
80,RC,REGGIO DI CALABRIA,8,Inglese R,2017-18,12.0908740854833,32.5375433192145,55.3715825953023,0.0,0.0,95.7066519255574,182.1,40.6182465031059,95.7066519255574,44.6,55.4,0.0
80,RC,REGGIO DI CALABRIA,8,Inglese L,2017-18,13.2446500867553,55.5812608444187,29.5932138037401,0.0,0.0,95.5776672194583,174.9,38.9842966106982,95.5776672194583,68.8,29.6,0.0
80,RC,REGGIO DI CALABRIA,8,Italiano,2018-19,22.0539701028926,27.3927392739274,27.5674626286158,18.1324014754417,4.8534265191225,95.5304154302671,186.0,36.1744873046083,95.6545961002786,49.4,27.6,23.0
80,RC,REGGIO DI CALABRIA,10,Italiano,2018-19,21.0135708227311,27.8625954198473,27.9262086513995,16.3273960983885,6.72179813401188,87.7558615556383,186.3,39.1884863076669,87.7885331347729,48.9,27.9,23.0
80,RC,REGGIO DI CALABRIA,13,Italiano,2018-19,27.8149726110773,26.5571109758572,25.9078920673565,13.8364779874214,5.57922499492798,95.2832012371931,178.8,42.4110411596149,95.3200541481338,54.4,25.9,19.4
80,RC,REGGIO DI CALABRIA,8,Matematica,2018-19,31.3908313908314,29.1569541569542,22.5912975912976,11.0916860916861,5.67210567210567,95.4747774480712,180.0,34.861576379639,95.5988857938719,60.5,22.6,16.8
80,RC,REGGIO DI CALABRIA,10,Matematica,2018-19,29.5151386830404,29.0493330510269,21.9775566377303,11.6451408003388,7.47406309549015,88.066380757039,183.2,35.5843634075207,88.0992352173102,58.6,22.0,19.1
80,RC,REGGIO DI CALABRIA,13,Matematica,2018-19,32.4164629176854,23.6145069274654,20.0692746536267,13.0603096984515,10.7783211083945,95.1162790697674,185.5,36.913043498295,95.153160139589,56.0,20.1,23.8
80,RC,REGGIO DI CALABRIA,8,Inglese R,2018-19,10.4422365088642,30.2552113773622,59.2441067601792,0.0,0.0,95.196587537092,185.1,39.5856998540435,95.3203342618384,40.7,59.2,0.0
80,RC,REGGIO DI CALABRIA,13,Inglese R,2018-19,18.04572122193,39.409265628161,42.545013149909,0.0,0.0,95.387881126978,189.0,41.8504301624518,95.4247104247104,57.5,42.5,0.0
80,RC,REGGIO DI CALABRIA,8,Inglese L,2018-19,9.94539781591264,57.6443057722309,32.1372854914197,0.0,0.0,95.1038575667656,177.7,37.3396185913788,95.2274837511606,67.6,32.1,0.0
80,RC,REGGIO DI CALABRIA,13,Inglese L,2018-19,48.1466477617987,35.1022888393761,16.7510633988252,0.0,0.0,95.2720957159398,177.0,38.3587773470836,95.3088803088803,83.2,16.8,0.0
80,RC,REGGIO DI CALABRIA,8,Italiano,2020-21,23.5728542914172,27.9640718562874,25.9880239520958,16.5868263473054,5.74850299401198,94.7249007373795,185.1,37.1194121476463,94.7249007373795,51.5,26.0,22.3
80,RC,REGGIO DI CALABRIA,13,Italiano,2020-21,39.7637795275591,27.1190365910144,20.5650764242705,9.65724872626216,2.80222325150533,90.7333473418785,168.3,38.9775070503339,90.7333473418785,66.9,20.6,12.5
80,RC,REGGIO DI CALABRIA,8,Matematica,2020-21,38.0417335473515,25.3410914927769,20.1243980738363,10.2728731942215,5.97913322632424,94.2333144261675,174.4,39.7606688735522,94.2333144261675,63.4,20.1,16.3
80,RC,REGGIO DI CALABRIA,13,Matematica,2020-21,45.7149565625734,23.3388119276826,16.5531814980042,8.28833059403616,6.08123972763559,90.0232508983302,173.6,35.5386072619963,90.0232508983302,69.1,16.6,14.4
80,RC,REGGIO DI CALABRIA,8,Inglese R,2020-21,11.7706237424547,29.8591549295775,58.2494969818913,0.0,0.0,93.9686141047457,185.3,43.2874712892548,93.9686141047457,41.6,58.2,0.0
80,RC,REGGIO DI CALABRIA,13,Inglese R,2020-21,23.5056925996205,40.7020872865275,35.792220113852,0.0,0.0,88.8888888888889,183.1,42.0200541371025,88.8888888888889,64.2,35.8,0.0
80,RC,REGGIO DI CALABRIA,8,Inglese L,2020-21,11.7242773398019,52.5773195876289,34.990903577926,0.0,0.0,93.5337492909813,179.3,41.2045507202941,93.5337492909813,64.3,35.0,0.0
80,RC,REGGIO DI CALABRIA,13,Inglese L,2020-21,48.1179573243826,33.5650923040038,18.3169503716135,0.0,0.0,88.8013625718544,179.3,39.1690464997832,88.8013625718544,81.7,18.3,0.0
80,RC,REGGIO DI CALABRIA,8,Italiano,2021-22,24.0775097917955,27.9736136878994,27.1078128220985,15.110286538858,5.73077715934859,95.4733320212557,183.9,36.790226535173,95.4733320212557,52.1,27.1,20.8
80,RC,REGGIO DI CALABRIA,10,Italiano,2021-22,26.9109947643979,25.9685863874346,26.7853403141361,16.3350785340314,4.0,85.5581437018456,180.7,39.2580086666798,85.5581437018456,52.9,26.8,20.3
80,RC,REGGIO DI CALABRIA,13,Italiano,2021-22,36.4855649011139,27.9154353262105,22.0731984541941,10.8661059331666,2.65969538531484,90.180401804018,170.4,38.6215655529915,90.180401804018,64.4,22.1,13.5
80,RC,REGGIO DI CALABRIA,8,Matematica,2021-22,38.5300207039338,25.5486542443064,20.2484472049689,10.7453416149068,4.92753623188406,95.0600275536312,174.5,37.3617540094759,95.0600275536312,64.1,20.2,15.7
80,RC,REGGIO DI CALABRIA,10,Matematica,2021-22,36.3290336223303,30.1332205540283,19.8139141467541,8.94480862761683,4.77902304927046,84.7339186525712,177.7,32.0412160465738,84.7339186525712,66.5,19.8,13.7
80,RC,REGGIO DI CALABRIA,13,Matematica,2021-22,42.3945267958951,24.1277080957811,17.8335233751425,9.62371721778791,6.02052451539339,89.8933989339893,175.5,35.3258943403856,89.8933989339893,66.5,17.8,15.6
80,RC,REGGIO DI CALABRIA,8,Inglese R,2021-22,11.1297071129707,29.7280334728033,59.1422594142259,0.0,0.0,94.0759692973824,187.7,43.3716893630211,94.0759692973824,40.9,59.1,0.0
80,RC,REGGIO DI CALABRIA,13,Inglese R,2021-22,20.6564149644251,39.1553821436768,40.1882028918981,0.0,0.0,89.3193931939319,187.4,42.6813413404885,89.3193931939319,59.8,40.2,0.0
80,RC,REGGIO DI CALABRIA,8,Inglese L,2021-22,11.1204717775906,53.5172704296546,35.3622577927548,0.0,0.0,93.4461720133832,181.2,41.2329669540094,93.4461720133832,64.6,35.4,0.0
80,RC,REGGIO DI CALABRIA,13,Inglese L,2021-22,45.1934213574241,34.7231873986565,20.0833912439194,0.0,0.0,89.3418874172185,180.7,40.2607097245002,89.3418874172185,79.9,20.1,0.0
81,TP,TRAPANI,8,Italiano,2017-18,21.3564213564214,27.7296777296777,29.9422799422799,15.7287157287157,5.24290524290524,95.5203308063405,185.3,37.6160660058281,95.5203308063405,49.1,29.9,21.0
81,TP,TRAPANI,10,Italiano,2017-18,19.969434538971,31.1767702496179,30.1833927661742,14.1619969434539,4.3301069791136,90.2528735632184,184.1,36.713758096434,90.2528735632184,51.1,30.2,18.5
81,TP,TRAPANI,8,Matematica,2017-18,29.6893811702384,28.4372742595714,23.4288466169034,11.8468576932338,6.57356128100169,95.4054674936825,182.9,35.0980585327522,95.4054674936825,58.1,23.4,18.4
81,TP,TRAPANI,10,Matematica,2017-18,28.127448419953,31.7054061112562,21.781143901802,11.4651344998694,6.73805171062941,88.0229885057471,183.6,33.0066618244444,88.0229885057471,59.8,21.8,18.2
81,TP,TRAPANI,8,Inglese R,2017-18,12.9531174480425,33.4702754954084,53.5041082648622,0.0,0.0,95.0608775557087,178.6,38.7992854014325,95.0608775557087,46.4,53.5,0.0
81,TP,TRAPANI,8,Inglese L,2017-18,11.6549551732493,60.310152653259,27.0656651320572,0.0,0.0,94.8081782678612,173.4,35.1044949332314,94.8081782678612,72.0,27.1,0.0
81,TP,TRAPANI,8,Italiano,2018-19,22.9582806573957,27.8887484197219,28.9759797724399,14.8672566371681,5.30973451327434,95.693201064602,184.4,36.1226552888477,95.7627118644068,50.8,29.0,20.2
81,TP,TRAPANI,10,Italiano,2018-19,18.1727657455813,29.2008961911875,29.9975105800349,16.6293253671894,5.77545431914364,89.7252624525352,187.1,37.0978027515182,89.7653631284916,47.4,30.0,22.4
81,TP,TRAPANI,13,Italiano,2018-19,22.9686670207116,27.6155071694105,27.0313329792884,14.8698884758364,5.70897503983006,96.2432915921288,180.0,45.5474961962513,96.2432915921288,50.6,27.0,20.6
81,TP,TRAPANI,8,Matematica,2018-19,30.5921052631579,28.1123481781377,23.2793522267206,11.4878542510121,6.50303643724696,95.6206145656908,181.5,34.9643892627293,95.6900726392252,58.7,23.3,18.0
81,TP,TRAPANI,10,Matematica,2018-19,27.8894472361809,29.1959798994975,23.9195979899497,10.8542713567839,7.71356783919598,88.8988161715434,183.6,35.5214810958406,88.9385474860335,57.1,23.9,18.6
81,TP,TRAPANI,13,Matematica,2018-19,30.5970149253731,22.228144989339,20.7622601279318,12.3933901918977,12.180170575693,95.8855098389982,185.5,39.8476840191598,95.8855098389982,52.8,20.8,24.6
81,TP,TRAPANI,8,Inglese R,2018-19,8.91089108910891,33.968012185834,57.044935262757,0.0,0.0,95.3060730704089,183.0,36.9375318233286,95.3753026634382,42.9,57.0,0.0
81,TP,TRAPANI,13,Inglese R,2018-19,19.4377510040161,43.1593038821955,37.4029451137885,0.0,0.0,95.4510605673396,184.2,41.3558012754418,95.4510605673396,62.6,37.4,0.0
81,TP,TRAPANI,8,Inglese L,2018-19,7.20468431771894,60.6160896130346,32.0264765784114,0.0,0.0,95.0399225744012,178.4,32.7077189510931,95.1089588377724,67.8,32.0,0.0
81,TP,TRAPANI,13,Inglese L,2018-19,48.5124631466095,36.6389707853122,14.8485660680783,0.0,0.0,95.3488372093023,175.4,36.6242676733862,95.3488372093023,85.2,14.8,0.0
81,TP,TRAPANI,8,Italiano,2020-21,24.7131038163864,27.3819055244195,27.2751534560982,14.8118494795837,5.65785962103016,94.4066515495087,183.7,37.140221824793,94.4066515495087,52.1,27.3,20.5
81,TP,TRAPANI,13,Italiano,2020-21,32.3847467273762,30.6488332384747,23.9612976664769,10.1878201479795,2.81730221969266,94.8192120885051,172.9,36.6101983438556,94.8192120885051,63.0,24.0,13.0
81,TP,TRAPANI,8,Matematica,2020-21,35.6226616782469,26.2426509887761,19.802244788883,11.3575628006414,6.78781400320684,94.2806752330562,176.7,40.2447384603784,94.2806752330562,61.9,19.8,18.1
